COD_MUN,MUNICIPIO,SIGLA_UF,IDSC-BR_2024,Classificação_2024
4316451,Salto do Jacuí ,RS,"52,1",1218
4316477,Salvador das Missões ,RS,"53,03",1014
4316501,Salvador do Sul ,RS,"54,84",661
4316600,Sananduva ,RS,"50,18",1737
4316709,Santa Bárbara do Sul ,RS,"47,4",2536
4316733,Santa Cecília do Sul ,RS,"56,28",433
4316758,Santa Clara do Sul ,RS,"51,62",1332
4316808,Santa Cruz do Sul ,RS,"53,14",992
4316907,Santa Maria ,RS,"50,32",1704
4316956,Santa Maria do Herval ,RS,"45,87",3021
4316972,Santa Margarida do Sul ,RS,"48,37",2247
4317004,Santana da Boa Vista ,RS,"54,37",748
4317103,Sant'Ana do Livramento ,RS,47,2651
4317202,Santa Rosa ,RS,"51,47",1369
4317251,Santa Tereza ,RS,"62,47",29
4317301,Santa Vitória do Palmar ,RS,"43,45",3711
4317400,Santiago ,RS,"52,85",1058
4317509,Santo Ângelo ,RS,"50,65",1605
4317558,Santo Antônio do Palma ,RS,"55,09",623
4317608,Santo Antônio da Patrulha ,RS,"51,66",1318
4317707,Santo Antônio das Missões ,RS,"47,47",2519
4317756,Santo Antônio do Planalto ,RS,"52,57",1116
4317806,Santo Augusto ,RS,"45,8",3040
4317905,Santo Cristo ,RS,"49,93",1799
4317954,Santo Expedito do Sul ,RS,"54,54",713
4318002,São Borja ,RS,"48,83",2116
4318051,São Domingos do Sul ,RS,"57,85",258
4318101,São Francisco de Assis ,RS,"47,96",2363
4318200,São Francisco de Paula ,RS,"44,85",3316
4318309,São Gabriel ,RS,"44,99",3275
4318408,São Jerônimo ,RS,"46,49",2828
4318424,São João da Urtiga ,RS,"53,59",904
4318432,São João do Polêsine ,RS,"54,49",721
4318440,São Jorge ,RS,"59,09",149
4318457,São José das Missões ,RS,"49,75",1855
4318465,São José do Herval ,RS,"50,92",1527
4318481,São José do Hortêncio ,RS,"56,25",439
4318499,São José do Inhacorá ,RS,"53,74",877
4318507,São José do Norte ,RS,"46,74",2742
4318606,São José do Ouro ,RS,"45,68",3075
4318614,São José do Sul ,RS,"57,42",313
4318622,São José dos Ausentes ,RS,"48,55",2197
4318705,São Leopoldo ,RS,"52,83",1065
4318804,São Lourenço do Sul ,RS,"46,83",2706
4318903,São Luiz Gonzaga ,RS,"43,95",3574
4319000,São Marcos ,RS,"54,4",741
4319109,São Martinho ,RS,"51,44",1375
4319125,São Martinho da Serra ,RS,"47,11",2624
4319158,São Miguel das Missões ,RS,"50,61",1624
4319208,São Nicolau ,RS,"48,92",2091
4319307,São Paulo das Missões ,RS,56,479
4319356,São Pedro da Serra ,RS,"55,13",616
4319364,São Pedro das Missões ,RS,"50,24",1724
4319372,São Pedro do Butiá ,RS,"54,73",677
4319406,São Pedro do Sul ,RS,"42,48",3974
4319505,São Sebastião do Caí ,RS,"47,3",2566
4319604,São Sepé ,RS,"46,45",2846
4319703,São Valentim ,RS,"52,42",1146
4319711,São Valentim do Sul ,RS,"46,78",2728
4319737,São Valério do Sul ,RS,"47,32",2562
4319752,São Vendelino ,RS,"58,09",227
4319802,São Vicente do Sul ,RS,"44,83",3322
4319901,Sapiranga ,RS,"52,11",1211
4320008,Sapucaia do Sul ,RS,"50,89",1532
4320107,Sarandi ,RS,"47,04",2643
4320206,Seberi ,RS,"45,57",3100
4320230,Sede Nova ,RS,"54,41",737
4320263,Segredo ,RS,"48,67",2160
4320305,Selbach ,RS,"52,31",1161
4320321,Senador Salgado Filho ,RS,"51,15",1462
4320354,Sentinela do Sul ,RS,46,2980
4320404,Serafina Corrêa ,RS,"50,34",1695
4320453,Sério ,RS,"50,8",1563
4320503,Sertão ,RS,"48,81",2118
4320552,Sertão Santana ,RS,48,2355
4320578,Sete de Setembro ,RS,"55,59",548
4320602,Severiano de Almeida ,RS,"53,73",879
4320651,Silveira Martins ,RS,"51,09",1480
4320677,Sinimbu ,RS,"49,33",1978
4320701,Sobradinho ,RS,"48,14",2316
4320800,Soledade ,RS,"45,82",3034
4320859,Tabaí ,RS,"48,46",2226
4320909,Tapejara ,RS,"49,97",1787
4321006,Tapera ,RS,"46,54",2816
4321105,Tapes ,RS,"43,47",3709
4321204,Taquara ,RS,"47,91",2379
4321303,Taquari ,RS,"44,81",3328
4321329,Taquaruçu do Sul ,RS,"49,61",1891
4321352,Tavares ,RS,"42,51",3966
4321402,Tenente Portela ,RS,"46,52",2819
4321436,Terra de Areia ,RS,"41,86",4158
4321451,Teutônia ,RS,"48,46",2227
4321469,Tio Hugo ,RS,"52,69",1096
4321477,Tiradentes do Sul ,RS,"48,76",2129
4321493,Toropi ,RS,"47,81",2409
4321501,Torres ,RS,"53,04",1012
4321600,Tramandaí ,RS,"46,86",2698
4321626,Travesseiro ,RS,"52,67",1098
4321634,Três Arroios ,RS,"59,99",92
4321667,Três Cachoeiras ,RS,"52,47",1136
4321709,Três Coroas ,RS,"52,59",1108
4321808,Três de Maio ,RS,"52,88",1049
4321832,Três Forquilhas ,RS,"49,19",2021
4321857,Três Palmeiras ,RS,"50,59",1630
4321907,Três Passos ,RS,"48,99",2064
4321956,Trindade do Sul ,RS,"48,11",2323
4322004,Triunfo ,RS,"50,4",1680
4322103,Tucunduva ,RS,"49,27",1990
4322152,Tunas ,RS,"50,6",1626
4322186,Tupanci do Sul ,RS,"57,89",255
4322202,Tupanciretã ,RS,"43,45",3713
4322251,Tupandi ,RS,"61,23",51
4322301,Tuparendi ,RS,"55,67",530
4322327,Turuçu ,RS,"48,3",2269
4322343,Ubiretama ,RS,"52,51",1128
4322350,União da Serra ,RS,"56,23",444
4322376,Unistalda ,RS,"55,89",495
4322400,Uruguaiana ,RS,"48,96",2077
4322509,Vacaria ,RS,"48,7",2149
4322525,Vale Verde ,RS,"49,36",1970
4322533,Vale do Sol ,RS,"50,35",1689
4322541,Vale Real ,RS,"48,52",2208
4322558,Vanini ,RS,"54,99",637
4322608,Venâncio Aires ,RS,"50,72",1590
4322707,Vera Cruz ,RS,"48,33",2255
4322806,Veranópolis ,RS,"54,66",694
4322855,Vespasiano Corrêa ,RS,"55,47",568
4322905,Viadutos ,RS,"48,47",2225
4323002,Viamão ,RS,"43,7",3650
4323101,Vicente Dutra ,RS,"46,8",2722
4323200,Victor Graeff ,RS,"53,11",1000
4323309,Vila Flores ,RS,"55,39",579
4323358,Vila Lângaro ,RS,"52,09",1221
4323408,Vila Maria ,RS,"56,18",450
4323457,Vila Nova do Sul ,RS,"47,75",2429
4323507,Vista Alegre ,RS,52,1246
4323606,Vista Alegre do Prata ,RS,"54,44",734
4323705,Vista Gaúcha ,RS,"54,47",727
4323754,Vitória das Missões ,RS,"52,03",1242
4323770,Westfália ,RS,"56,23",441
4323804,Xangri-lá ,RS,"56,14",461
5000203,Água Clara ,MS,"46,42",2852
5000252,Alcinópolis ,MS,"54,81",667
5000609,Amambai ,MS,"46,17",2921
5000708,Anastácio ,MS,"45,3",3178
5000807,Anaurilândia ,MS,"49,41",1955
5000856,Angélica ,MS,"51,93",1263
5000906,Antônio João ,MS,"44,46",3428
5001003,Aparecida do Taboado ,MS,"47,93",2369
5001102,Aquidauana ,MS,"45,05",3247
5001243,Aral Moreira ,MS,"42,1",4092
5001508,Bandeirantes ,MS,"43,73",3640
5001904,Bataguassu ,MS,"51,21",1448
5002001,Batayporã ,MS,"44,6",3395
5002100,Bela Vista ,MS,"45,77",3053
5002159,Bodoquena ,MS,"49,82",1827
5002209,Bonito ,MS,"55,23",601
5002308,Brasilândia ,MS,"54,05",808
5002407,Caarapó ,MS,"44,67",3381
5002605,Camapuã ,MS,"52,23",1183
5002704,Campo Grande ,MS,"53,45",930
5002803,Caracol ,MS,"54,54",714
5002902,Cassilândia ,MS,"48,54",2201
5002951,Chapadão do Sul ,MS,"52,84",1060
5003108,Corguinho ,MS,"46,16",2928
5003157,Coronel Sapucaia ,MS,"40,36",4566
5003207,Corumbá ,MS,"46,63",2784
5003256,Costa Rica ,MS,"50,26",1720
5003306,Coxim ,MS,"47,77",2418
5003454,Deodápolis ,MS,"46,55",2807
5003488,Dois Irmãos do Buriti ,MS,"41,95",4129
5003504,Douradina ,MS,"44,67",3380
5003702,Dourados ,MS,"51,78",1296
5003751,Eldorado ,MS,"46,85",2701
5003801,Fátima do Sul ,MS,"49,03",2054
5003900,Figueirão ,MS,"48,89",2098
5004007,Glória de Dourados ,MS,"45,05",3250
5004106,Guia Lopes da Laguna ,MS,"43,74",3638
5004304,Iguatemi ,MS,"50,75",1583
5004403,Inocência ,MS,"50,38",1684
5004502,Itaporã ,MS,"42,84",3893
5004601,Itaquiraí ,MS,"43,1",3818
5004700,Ivinhema ,MS,"48,35",2253
5004809,Japorã ,MS,"45,2",3203
5004908,Jaraguari ,MS,"46,81",2716
5005004,Jardim ,MS,"46,72",2750
5005103,Jateí ,MS,"54,49",720
5005152,Juti ,MS,"45,3",3180
5005202,Ladário ,MS,"44,14",3516
5005251,Laguna Carapã ,MS,"42,96",3860
5005400,Maracaju ,MS,"49,47",1941
5005608,Miranda ,MS,"44,34",3468
5005681,Mundo Novo ,MS,"46,59",2797
5005707,Naviraí ,MS,"50,57",1635
5005806,Nioaque ,MS,"47,16",2604
5006002,Nova Alvorada do Sul ,MS,"45,41",3147
5006200,Nova Andradina ,MS,"49,47",1942
5006259,Novo Horizonte do Sul ,MS,"52,32",1160
5006275,Paraíso das Águas ,MS,"52,14",1202
5006309,Paranaíba ,MS,52,1247
5006358,Paranhos ,MS,"46,26",2895
5006408,Pedro Gomes ,MS,"50,83",1552
5006606,Ponta Porã ,MS,"48,09",2328
5006903,Porto Murtinho ,MS,"48,1",2326
5007109,Ribas do Rio Pardo ,MS,"49,03",2055
5007208,Rio Brilhante ,MS,"46,66",2773
5007307,Rio Negro ,MS,"48,94",2085
5007406,Rio Verde de Mato Grosso ,MS,"46,31",2886
5007505,Rochedo ,MS,"45,79",3044
5007554,Santa Rita do Pardo ,MS,"52,13",1207
5007695,São Gabriel do Oeste ,MS,"52,02",1243
5007703,Sete Quedas ,MS,"46,72",2752
5007802,Selvíria ,MS,"41,6",4234
5007901,Sidrolândia ,MS,"43,58",3679
5007935,Sonora ,MS,"44,45",3432
5007950,Tacuru ,MS,"49,13",2036
5007976,Taquarussu ,MS,"52,14",1203
5008008,Terenos ,MS,"43,89",3593
5008305,Três Lagoas ,MS,"54,24",767
5008404,Vicentina ,MS,"50,5",1653
5100102,Acorizal ,MT,"51,28",1424
5100201,Água Boa ,MT,"47,61",2470
5100250,Alta Floresta ,MT,"50,34",1693
5100300,Alto Araguaia ,MT,"45,11",3233
5100359,Alto Boa Vista ,MT,"40,43",4546
5100409,Alto Garças ,MT,"41,8",4180
5100508,Alto Paraguai ,MT,"42,28",4029
5100607,Alto Taquari ,MT,"46,1",2947
5100805,Apiacás ,MT,"43,86",3602
5101001,Araguaiana ,MT,"44,59",3396
5101209,Araguainha ,MT,"48,55",2194
5101258,Araputanga ,MT,"42,25",4036
5101308,Arenápolis ,MT,"42,2",4057
5101407,Aripuanã ,MT,"46,33",2875
5101605,Barão de Melgaço ,MT,"45,47",3125
5101704,Barra do Bugres ,MT,"40,54",4512
5101803,Barra do Garças ,MT,"51,7",1309
5101852,Bom Jesus do Araguaia ,MT,"40,17",4599
5101902,Brasnorte ,MT,"41,2",4339
5102504,Cáceres ,MT,"44,27",3485
5102603,Campinápolis ,MT,"35,23",5376
5102637,Campo Novo do Parecis ,MT,"44,14",3518
5102678,Campo Verde ,MT,"50,02",1775
5102686,Campos de Júlio ,MT,"48,01",2354
5102694,Canabrava do Norte ,MT,42,4116
5102702,Canarana ,MT,"38,24",5014
5102793,Carlinda ,MT,"43,35",3749
5102850,Castanheira ,MT,"42,47",3977
5103007,Chapada dos Guimarães ,MT,"48,47",2220
5103056,Cláudia ,MT,"52,06",1230
5103106,Cocalinho ,MT,"41,98",4120
5103205,Colíder ,MT,"48,06",2342
5103254,Colniza ,MT,"36,52",5256
5103304,Comodoro ,MT,"41,7",4208
5103353,Confresa ,MT,"40,54",4510
5103361,Conquista D'Oeste ,MT,"49,22",2011
5103379,Cotriguaçu ,MT,"41,05",4380
5103403,Cuiabá ,MT,"49,46",1945
5103437,Curvelândia ,MT,"40,31",4573
5103452,Denise ,MT,"43,04",3839
5103502,Diamantino ,MT,"47,11",2621
5103601,Dom Aquino ,MT,"45,45",3132
5103700,Feliz Natal ,MT,"41,44",4275
5103809,Figueirópolis D'Oeste ,MT,"48,59",2187
5103858,Gaúcha do Norte ,MT,"41,92",4140
5103908,General Carneiro ,MT,"42,96",3859
5103957,Glória D'Oeste ,MT,"44,08",3537
5104104,Guarantã do Norte ,MT,"45,91",3012
5104203,Guiratinga ,MT,"44,81",3326
5104500,Indiavaí ,MT,"47,71",2441
5104526,Ipiranga do Norte ,MT,"45,67",3077
5104542,Itanhangá ,MT,"45,31",3173
5104559,Itaúba ,MT,"43,48",3705
5104609,Itiquira ,MT,"45,6",3094
5104807,Jaciara ,MT,"45,44",3134
5104906,Jangada ,MT,"42,25",4035
5105002,Jauru ,MT,"44,41",3444
5105101,Juara ,MT,"47,37",2543
5105150,Juína ,MT,"50,44",1665
5105176,Juruena ,MT,"42,35",4008
5105200,Juscimeira ,MT,"45,16",3219
5105234,Lambari D'Oeste ,MT,"41,94",4131
5105259,Lucas do Rio Verde ,MT,51,1496
5105309,Luciara ,MT,"47,77",2420
5105507,Vila Bela da Santíssima Trindade ,MT,"37,13",5189
5105580,Marcelândia ,MT,"40,9",4418
5105606,Matupá ,MT,"46,06",2959
5105622,Mirassol d'Oeste ,MT,"42,85",3889
5105903,Nobres ,MT,"40,83",4435
5106000,Nortelândia ,MT,"43,13",3803
5106109,Nossa Senhora do Livramento ,MT,"40,71",4464
5106158,Nova Bandeirantes ,MT,"39,95",4645
5106174,Nova Nazaré ,MT,"35,58",5339
5106182,Nova Lacerda ,MT,"43,71",3648
5106190,Nova Santa Helena ,MT,"49,22",2010
5106208,Nova Brasilândia ,MT,"48,6",2181
5106216,Nova Canaã do Norte ,MT,"46,11",2941
5106224,Nova Mutum ,MT,"46,74",2744
5106232,Nova Olímpia ,MT,"42,37",4002
5106240,Nova Ubiratã ,MT,"44,03",3550
5106257,Nova Xavantina ,MT,"49,38",1964
5106265,Novo Mundo ,MT,"42,8",3903
5106273,Novo Horizonte do Norte ,MT,"48,47",2223
5106281,Novo São Joaquim ,MT,"49,59",1900
5106299,Paranaíta ,MT,"42,2",4058
5106307,Paranatinga ,MT,"44,63",3386
5106315,Novo Santo Antônio ,MT,"47,38",2540
5106372,Pedra Preta ,MT,"43,69",3651
5106422,Peixoto de Azevedo ,MT,"39,06",4856
5106455,Planalto da Serra ,MT,"47,11",2625
5106505,Poconé ,MT,"39,38",4782
5106653,Pontal do Araguaia ,MT,"46,94",2673
5106703,Ponte Branca ,MT,"43,36",3740
5106752,Pontes e Lacerda ,MT,"47,93",2370
5106778,Porto Alegre do Norte ,MT,"40,53",4514
5106802,Porto dos Gaúchos ,MT,"51,61",1333
5106828,Porto Esperidião ,MT,"42,12",4085
5106851,Porto Estrela ,MT,"43,83",3612
5107008,Poxoréu ,MT,"40,96",4403
5107040,Primavera do Leste ,MT,"52,04",1238
5107065,Querência ,MT,"42,95",3861
5107107,São José dos Quatro Marcos ,MT,"42,49",3973
5107156,Reserva do Cabaçal ,MT,"46,05",2961
5107180,Ribeirão Cascalheira ,MT,"39,18",4829
5107198,Ribeirãozinho ,MT,"52,96",1031
5107206,Rio Branco ,MT,"46,23",2901
5107248,Santa Carmem ,MT,"47,37",2542
5107263,Santo Afonso ,MT,"47,51",2506
5107297,São José do Povo ,MT,"44,96",3283
5107305,São José do Rio Claro ,MT,"42,09",4095
5107354,São José do Xingu ,MT,"48,33",2258
5107404,São Pedro da Cipa ,MT,"49,8",1830
5107578,Rondolândia ,MT,"47,54",2494
5107602,Rondonópolis ,MT,"53,44",933
5107701,Rosário Oeste ,MT,"39,63",4725
5107743,Santa Cruz do Xingu ,MT,"47,6",2473
5107750,Salto do Céu ,MT,"48,16",2314
5107768,Santa Rita do Trivelato ,MT,"53,14",991
5107776,Santa Terezinha ,MT,"35,68",5324
5107792,Santo Antônio do Leste ,MT,"47,63",2465
5107800,Santo Antônio de Leverger ,MT,"41,68",4214
5107859,São Félix do Araguaia ,MT,"42,44",3983
5107875,Sapezal ,MT,"46,08",2952
5107883,Serra Nova Dourada ,MT,"46,67",2770
5107909,Sinop ,MT,"47,06",2640
5107925,Sorriso ,MT,"48,56",2191
5107941,Tabaporã ,MT,"45,19",3209
5107958,Tangará da Serra ,MT,"48,48",2219
5108006,Tapurah ,MT,"45,84",3028
5108055,Terra Nova do Norte ,MT,"44,01",3554
5108105,Tesouro ,MT,"45,79",3045
5108204,Torixoréu ,MT,"44,09",3533
5108303,União do Sul ,MT,"46,2",2913
5108352,Vale de São Domingos ,MT,"48,94",2079
5108402,Várzea Grande ,MT,"45,05",3248
5108501,Vera ,MT,"45,35",3160
5108600,Vila Rica ,MT,"42,17",4066
5108808,Nova Guarita ,MT,"48,85",2110
5108857,Nova Marilândia ,MT,"50,65",1604
5108907,Nova Maringá ,MT,"44,87",3310
5108956,Nova Monte Verde ,MT,"43,85",3606
5200050,Abadia de Goiás ,GO,"46,77",2732
5200100,Abadiânia ,GO,"45,64",3087
5200134,Acreúna ,GO,"45,08",3240
5200159,Adelândia ,GO,"43,15",3793
5200175,Água Fria de Goiás ,GO,"44,2",3497
5200209,Água Limpa ,GO,"48,1",2325
5200258,Águas Lindas de Goiás ,GO,"44,12",3527
5200308,Alexânia ,GO,"44,08",3538
5200506,Aloândia ,GO,52,1245
5200555,Alto Horizonte ,GO,"54,13",790
5200605,Alto Paraíso de Goiás ,GO,"42,65",3935
5200803,Alvorada do Norte ,GO,"45,53",3115
5200829,Amaralina ,GO,"45,42",3142
5200852,Americano do Brasil ,GO,"43,76",3634
5200902,Amorinópolis ,GO,"48,53",2204
5201108,Anápolis ,GO,"51,39",1391
5201207,Anhanguera ,GO,"52,36",1155
5201306,Anicuns ,GO,"48,39",2243
5201405,Aparecida de Goiânia ,GO,"47,52",2504
5201454,Aparecida do Rio Doce ,GO,"53,35",948
5201504,Aporé ,GO,"46,22",2905
5201603,Araçu ,GO,"51,2",1451
5201702,Aragarças ,GO,"41,02",4389
5201801,Aragoiânia ,GO,"38,93",4878
5202155,Araguapaz ,GO,"46,65",2776
5202353,Arenópolis ,GO,"45,66",3079
5202502,Aruanã ,GO,"46,21",2906
5202601,Aurilândia ,GO,"40,64",4485
5202809,Avelinópolis ,GO,"45,5",3120
5203104,Baliza ,GO,"38,52",4956
5203203,Barro Alto ,GO,"49,22",2009
5203302,Bela Vista de Goiás ,GO,"49,84",1821
5203401,Bom Jardim de Goiás ,GO,"40,61",4492
5203500,Bom Jesus de Goiás ,GO,49,2061
5203559,Bonfinópolis ,GO,"44,35",3462
5203575,Bonópolis ,GO,"39,55",4748
5203609,Brazabrantes ,GO,"43,73",3642
5203807,Britânia ,GO,"46,96",2667
5203906,Buriti Alegre ,GO,"45,66",3081
5203939,Buriti de Goiás ,GO,"51,49",1361
5203962,Buritinópolis ,GO,"48,05",2343
5204003,Cabeceiras ,GO,"42,32",4017
5204102,Cachoeira Alta ,GO,"41,42",4279
5204201,Cachoeira de Goiás ,GO,"54,4",740
5204250,Cachoeira Dourada ,GO,"55,52",558
5204300,Caçu ,GO,"52,23",1181
5204409,Caiapônia ,GO,"47,91",2376
5204508,Caldas Novas ,GO,"48,32",2260
5204557,Caldazinha ,GO,"48,61",2180
5204607,Campestre de Goiás ,GO,"47,87",2390
5204656,Campinaçu ,GO,45,3270
5204706,Campinorte ,GO,"44,36",3460
5204805,Campo Alegre de Goiás ,GO,"47,23",2583
5204854,Campo Limpo de Goiás ,GO,"43,94",3576
5204904,Campos Belos ,GO,"48,6",2183
5204953,Campos Verdes ,GO,"39,66",4720
5205000,Carmo do Rio Verde ,GO,"43,89",3594
5205059,Castelândia ,GO,"42,19",4059
5205109,Catalão ,GO,"51,68",1314
5205208,Caturaí ,GO,"39,18",4832
5205307,Cavalcante ,GO,"41,37",4290
5205406,Ceres ,GO,"57,6",289
5205455,Cezarina ,GO,"42,1",4087
5205471,Chapadão do Céu ,GO,"56,94",359
5205497,Cidade Ocidental ,GO,"48,06",2339
5205513,Cocalzinho de Goiás ,GO,"40,44",4544
5205521,Colinas do Sul ,GO,"42,38",3999
5205703,Córrego do Ouro ,GO,"50,62",1621
5205802,Corumbá de Goiás ,GO,"44,82",3324
5205901,Corumbaíba ,GO,"51,77",1299
5206206,Cristalina ,GO,"44,79",3339
5206305,Cristianópolis ,GO,"42,03",4109
5206404,Crixás ,GO,"39,38",4783
5206503,Cromínia ,GO,"44,31",3476
5206602,Cumari ,GO,50,1778
5206701,Damianópolis ,GO,"51,92",1264
5206800,Damolândia ,GO,"50,65",1606
5206909,Davinópolis ,GO,"44,78",3343
5207105,Diorama ,GO,"49,58",1904
5207253,Doverlândia ,GO,"41,86",4159
5207352,Edealina ,GO,"45,99",2983
5207402,Edéia ,GO,"54,97",643
5207501,Estrela do Norte ,GO,"44,41",3441
5207535,Faina ,GO,"46,75",2738
5207600,Fazenda Nova ,GO,"46,75",2737
5207808,Firminópolis ,GO,"43,64",3664
5207907,Flores de Goiás ,GO,"38,75",4914
5208004,Formosa ,GO,"48,57",2188
5208103,Formoso ,GO,"43,12",3808
5208152,Gameleira de Goiás ,GO,"43,12",3805
5208301,Divinópolis de Goiás ,GO,"43,1",3812
5208400,Goianápolis ,GO,"44,06",3544
5208509,Goiandira ,GO,"43,53",3692
5208608,Goianésia ,GO,"50,1",1754
5208707,Goiânia ,GO,"55,99",481
5208806,Goianira ,GO,"47,3",2565
5208905,Goiás ,GO,"48,86",2105
5209101,Goiatuba ,GO,"49,08",2046
5209150,Gouvelândia ,GO,"47,32",2563
5209200,Guapó ,GO,"50,36",1688
5209291,Guaraíta ,GO,"48,69",2153
5209408,Guarani de Goiás ,GO,"37,28",5167
5209457,Guarinos ,GO,"46,54",2812
5209606,Heitoraí ,GO,"47,54",2497
5209705,Hidrolândia ,GO,"45,79",3041
5209804,Hidrolina ,GO,"43,82",3617
5209903,Iaciara ,GO,"39,37",4784
5209937,Inaciolândia ,GO,"41,85",4165
5209952,Indiara ,GO,"43,81",3619
5210000,Inhumas ,GO,"50,63",1616
5210109,Ipameri ,GO,"42,61",3947
5210158,Ipiranga de Goiás ,GO,"48,49",2216
5210208,Iporá ,GO,"49,78",1841
5210307,Israelândia ,GO,"48,63",2176
5210406,Itaberaí ,GO,"48,83",2115
5210562,Itaguari ,GO,"43,84",3611
5210604,Itaguaru ,GO,"43,76",3632
5210802,Itajá ,GO,"49,04",2050
5210901,Itapaci ,GO,"40,39",4559
5211008,Itapirapuã ,GO,"46,41",2855
5211206,Itapuranga ,GO,"51,44",1374
5211305,Itarumã ,GO,"41,38",4288
5211404,Itauçu ,GO,"53,48",924
5211503,Itumbiara ,GO,"53,41",937
5211602,Ivolândia ,GO,"47,38",2541
5211701,Jandaia ,GO,"47,43",2529
5211800,Jaraguá ,GO,"46,96",2669
5211909,Jataí ,GO,"51,32",1414
5212006,Jaupaci ,GO,"44,37",3457
5212055,Jesúpolis ,GO,"52,08",1224
5212105,Joviânia ,GO,"51,05",1482
5212204,Jussara ,GO,"49,13",2035
5212253,Lagoa Santa ,GO,"49,54",1922
5212303,Leopoldo de Bulhões ,GO,"42,77",3913
5212501,Luziânia ,GO,"43,92",3582
5212600,Mairipotaba ,GO,"49,46",1943
5212709,Mambaí ,GO,"46,36",2868
5212808,Mara Rosa ,GO,"51,21",1447
5212907,Marzagão ,GO,"43,8",3623
5212956,Matrinchã ,GO,"44,74",3357
5213004,Maurilândia ,GO,"39,85",4660
5213053,Mimoso de Goiás ,GO,"54,48",723
5213087,Minaçu ,GO,"50,1",1753
5213103,Mineiros ,GO,"45,11",3231
5213400,Moiporá ,GO,"41,65",4224
5213509,Monte Alegre de Goiás ,GO,"37,42",5149
5213707,Montes Claros de Goiás ,GO,"45,88",3016
5213756,Montividiu ,GO,"49,51",1931
5213772,Montividiu do Norte ,GO,"42,65",3936
5213806,Morrinhos ,GO,"51,28",1430
5213855,Morro Agudo de Goiás ,GO,"46,84",2703
5213905,Mossâmedes ,GO,"49,78",1836
5214002,Mozarlândia ,GO,"42,74",3917
5214051,Mundo Novo ,GO,"40,39",4562
5214101,Mutunópolis ,GO,"44,3",3477
5214408,Nazário ,GO,"43,09",3820
5214507,Nerópolis ,GO,"46,54",2815
5214606,Niquelândia ,GO,"45,41",3145
5214705,Nova América ,GO,"51,62",1331
5214804,Nova Aurora ,GO,"48,19",2308
5214838,Nova Crixás ,GO,"41,47",4271
5214861,Nova Glória ,GO,"38,69",4936
5214879,Nova Iguaçu de Goiás ,GO,"43,57",3685
5214903,Nova Roma ,GO,"46,4",2856
5215009,Nova Veneza ,GO,"44,77",3346
5215207,Novo Brasil ,GO,"47,83",2402
5215231,Novo Gama ,GO,"41,83",4171
5215256,Novo Planalto ,GO,"41,39",4286
5215306,Orizona ,GO,"44,62",3389
5215405,Ouro Verde de Goiás ,GO,"48,52",2207
5215504,Ouvidor ,GO,"47,13",2611
5215603,Padre Bernardo ,GO,"44,72",3367
5215652,Palestina de Goiás ,GO,"43,37",3733
5215702,Palmeiras de Goiás ,GO,"51,69",1311
5215801,Palmelo ,GO,"45,4",3148
5215900,Palminópolis ,GO,"44,58",3398
5216007,Panamá ,GO,"48,08",2332
5216304,Paranaiguara ,GO,"42,24",4043
5216403,Paraúna ,GO,"51,34",1404
5216452,Perolândia ,GO,"51,7",1308
5216809,Petrolina de Goiás ,GO,"41,23",4335
5216908,Pilar de Goiás ,GO,"43,48",3703
5217104,Piracanjuba ,GO,"53,92",833
5217203,Piranhas ,GO,"41,1",4360
5217302,Pirenópolis ,GO,"47,55",2490
5217401,Pires do Rio ,GO,"46,7",2758
5217609,Planaltina ,GO,"45,95",2997
5217708,Pontalina ,GO,"56,18",449
5218003,Porangatu ,GO,"45,32",3170
5218052,Porteirão ,GO,"47,88",2385
5218102,Portelândia ,GO,"45,28",3187
5218300,Posse ,GO,"48,75",2132
5218391,Professor Jamil ,GO,"41,78",4189
5218508,Quirinópolis ,GO,"50,14",1746
5218607,Rialma ,GO,"47,93",2368
5218706,Rianápolis ,GO,"49,79",1835
5218789,Rio Quente ,GO,"56,28",435
5218805,Rio Verde ,GO,"51,4",1387
5218904,Rubiataba ,GO,"54,37",749
5219001,Sanclerlândia ,GO,"47,23",2585
5219100,Santa Bárbara de Goiás ,GO,"46,33",2877
5219209,Santa Cruz de Goiás ,GO,"47,13",2613
5219258,Santa Fé de Goiás ,GO,"45,73",3060
5219308,Santa Helena de Goiás ,GO,"52,08",1226
5219357,Santa Isabel ,GO,"46,7",2757
5219407,Santa Rita do Araguaia ,GO,"46,69",2762
5219456,Santa Rita do Novo Destino ,GO,"47,63",2466
5219506,Santa Rosa de Goiás ,GO,"48,37",2248
5219605,Santa Tereza de Goiás ,GO,"46,9",2682
5219704,Santa Terezinha de Goiás ,GO,"39,69",4710
5219712,Santo Antônio da Barra ,GO,"43,29",3759
5219738,Santo Antônio de Goiás ,GO,"51,02",1488
5219753,Santo Antônio do Descoberto ,GO,"45,88",3018
5219803,São Domingos ,GO,"36,54",5254
5219902,São Francisco de Goiás ,GO,"49,31",1982
5220009,São João d'Aliança ,GO,"45,56",3103
5220058,São João da Paraúna ,GO,"58,25",216
5220108,São Luís de Montes Belos ,GO,"51,13",1469
5220157,São Luiz do Norte ,GO,"46,65",2778
5220207,São Miguel do Araguaia ,GO,"46,22",2904
5220264,São Miguel do Passa Quatro ,GO,"40,45",4539
5220280,São Patrício ,GO,"51,02",1489
